Year,Entity Type,Entity Group,Entity Name,Department / Subdivision,Position,Elected Official,Judicial,Other Positions,Min Classification Salary,Max Classification Salary,Reported Base Wage,Regular Pay,Overtime Pay,Lump-Sum Pay,Other Pay,Total Wages,Defined Benefit Plan,Employees Retirement Cost Covered,Deferred Compensation Plan,Health Dental Vision,Total Retirement and Health Cost,Pension Formula,Entity URL,Entity Population,Last Updated,Entity County,Special District Activities
2015,City,,Palo Alto,UTL,Elec Assistant I,False,False,,54912,67412.8,,33105.6,501.6,0,2169.52,35776.72,9060.81,0,0,1082.94,10143.75,2% @ 62,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Elec Assistant I,False,False,,54912,67412.8,,35112,6138,0,0,41250,9603.61,0,0,5637.98,15241.59,2% @ 62,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Elec Undgd Inspec,False,False,,68265.6,83824,,87174.9,564.2,0,0,87739.1,23431.92,0,0,17790.57,41222.49,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Elec Undgd Inspec,False,False,,68265.6,83824,,82226.42,24557.81,4013.79,0,110798.02,22105.12,0,0,24827.58,46932.7,2% @ 60,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Electric Project Engineer,False,False,,100817.6,123760,,115486.4,0,0,1993.3,117479.7,31071.23,0,0,6367.2,37438.43,2% @ 60,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Electric Underground Inspector - Lead,False,False,,73028.8,89648,,91587.5,0,905.1,0,92492.6,24611.7,0,0,18618.94,43230.64,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Engineer,False,False,,89024,109304,,95731.2,0,0,0,95731.2,25732.08,0,0,24009.8,49741.88,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Engineer,False,False,,89024,109304,,107827.2,0,0,0,107827.2,28982.7,40.23,0,24827.58,53850.51,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Engineer,False,False,,89024,109304,,113881.48,0,0,0,113881.48,30607.26,0,0,24613.74,55221,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Engineer,False,False,,89024,109304,,83347.28,0,0,0,83347.28,22436.63,0,0,9483.21,31919.84,2% @ 62,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Engr Mgr. - Electric,False,False,,125798.4,188676.8,,147507.72,0,4975.58,0,152483.3,39695.98,0,0,22427.01,62122.99,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Engr Mgr. - Electric,False,False,,125798.4,188676.8,,167536.03,0,3074,0,170610.03,45046.51,0,0,20634.48,65680.99,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Engr Mgr. - Wgw,False,False,,125798.4,188676.8,,6895.72,0,20402.03,0,27297.75,1801.26,0,0,1458.96,3260.22,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Engr Tech III,False,False,,64646.4,79372.8,,82425.6,0,4884.48,0,87310.08,22154.97,40.23,0,19501.62,41696.82,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Engr Tech III,False,False,,64646.4,79372.8,,78300.08,0,0,0,78300.08,21046.11,0,0,24827.58,45873.69,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Engr Tech III,False,False,,64646.4,79372.8,,82425.6,0,0,0,82425.6,22155,0,0,9516.15,31671.15,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Equip Operator,False,False,,61547.2,68203.2,,69969.46,7694.59,233.63,210,78107.68,18818.19,40.23,0,24827.58,43686,2% @ 60,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Gas System Tech,False,False,,67184,74443.2,,77306.46,876.86,0,0,78183.32,20779.12,40.23,0,24827.58,45646.93,2% @ 60,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Gas System Tech,False,False,,67184,74443.2,,65289.62,1949.48,0,821.52,68060.62,17556.53,0,0,10325.61,27882.14,2% @ 62,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Gas Systems Technician II,False,False,,63668.8,78166.4,,81172.8,1832.04,638.86,0,83643.7,21818.44,40.23,0,19924,41782.67,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Heavy Equip Oper,False,False,,69700.8,77230.4,,80200.82,11457.2,222.78,0,91880.8,21557.11,40.23,0,24827.58,46424.92,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Heavy Equip Oper,False,False,,69700.8,77230.4,,80200.83,14220.74,0,0,94421.57,21557.11,40.23,0,9168.08,30765.42,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Heavy Equip Oper,False,False,,69700.8,77230.4,,80200.88,0,0,0,80200.88,21557.15,40.23,0,24827.58,46424.96,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Heavy Equip Oper,False,False,,69700.8,77230.4,,58437.5,0,3000,0,61437.5,15674.77,40.23,0,19727.55,35442.55,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Heavy Equip Oper,False,False,,69700.8,77230.4,,80200.83,26471.58,0,0,106672.41,21557.16,40.23,0,24827.58,46424.97,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Heavy Equip Oper,False,False,,69700.8,77230.4,,75865.78,4021.19,0,0,79886.97,20394.28,40.23,0,24827.58,45262.09,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Heavy Equip Oper,False,False,,69700.8,77230.4,,80200.83,29108.32,0,0,109309.15,21557.14,40.23,0,24794.64,46392.01,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Heavy Equip Oper,False,False,,69700.8,77230.4,,75821.61,13095.87,558.08,3407.94,92883.5,20388.66,40.23,0,19727.55,40156.44,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Heavy Equip Oper,False,False,,69700.8,77230.4,,71312.88,13385.55,0,558.66,85257.09,19176.21,0,0,8572.14,27748.35,2% @ 62,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Heavy Equip Oper,False,False,,69700.8,77230.4,,48082.33,6741.44,0,0,54823.77,9833.5,0,0,16361.88,26195.38,2% @ 62,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,"Inspector, Field Svc",False,False,,69555.2,85404.8,,88689.6,0,328.48,0,89018.08,23838.71,0,0,24827.58,48666.29,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,"Inspector, Field Svc",False,False,,69555.2,85404.8,,90161.93,10797.87,0,0,100959.8,23838.72,0,0,24827.58,48666.3,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,"Inspector, Field Svc",False,False,,69555.2,85404.8,,88738.39,17021.36,0,0,105759.75,23851.48,0,0,24827.58,48679.06,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,"Inspector, Field Svc",False,False,,69555.2,85404.8,,85511.67,523.52,0,0,86035.19,22947.11,0,0,18649.71,41596.82,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Lineper/Cable Spl,False,False,,95742.4,106100.8,,107886.6,3417.86,0,684.6,111989.06,29016.01,40.23,0,17206.99,46263.23,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Lineper/Cable Spl,False,False,,95742.4,106100.8,,112216.55,22919.43,4869.59,-1035.01,138970.56,30161.23,40.23,0,24827.58,55029.04,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Lineper/Cable Spl,False,False,,95742.4,106100.8,,116914.8,40365.15,0,0,157279.95,31429.7,40.23,0,21292.74,52762.67,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Lineper/Cable Spl,False,False,,95742.4,106100.8,,110402.96,32165.81,3060.6,3407.94,149037.31,29676.89,0,0,11243.61,40920.5,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Lineper/Cable Spl,False,False,,95742.4,106100.8,,60829.47,18390.69,5126.51,30,84376.67,15947.91,0,0,14585.92,30533.83,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Lineper/Cable Spl,False,False,,95742.4,106100.8,,74346.43,17065.75,160.61,0,91572.79,20004.36,0,0,24794.64,44799,2% @ 62,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Lineper/Cable Spl,False,False,,95742.4,106100.8,,72666.43,13372.6,2825.86,0,88864.89,19565.45,0,0,9516.15,29081.6,2% @ 62,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Lineper/Cable Spl,False,False,,95742.4,106100.8,,110262.89,37640.29,0,330,148233.18,29638.07,0,0,24827.58,54465.65,2% @ 62,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Lineper/Cable Spl,False,False,,95742.4,106100.8,,94086.1,7706.83,0,3407.94,105200.87,25291.65,0,0,2746.3,28037.95,2% @ 62,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Lineper/Cable Spl,False,False,,95742.4,106100.8,,93845.76,20785.24,115.4,0,114746.4,25299.5,0,0,18395.68,43695.18,2% @ 62,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Lineper/Cable Spl,False,False,,95742.4,106100.8,,85237.72,38210.82,267.8,1227.5,124943.84,23099.79,0,0,13880.24,36980.03,2% @ 62,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Lineper/Cable Spl-L,False,False,,102481.6,113547.2,,119915.43,17734.43,0,270,137919.86,32014.16,0,0,24827.58,56841.74,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Lineper/Cable Spl-L,False,False,,102481.6,113547.2,,117914.43,43732.53,436.72,0,162083.68,31694.03,0,0,24827.58,56521.61,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Lineper/Cable Spl-L,False,False,,102481.6,113547.2,,119102.4,1736.92,0,0,120839.32,32013.23,40.23,0,24827.58,56881.04,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Lineper/Cable Spl-L,False,False,,102481.6,113547.2,,116620.58,7465.27,0,0,124085.85,31345.74,40.23,0,21074.58,52460.55,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Maintenance Assistant - H,False,False,,33009.6,40539.2,,11982.33,0,0,0,11982.33,0,0,0,0,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Maintenance Assistant - H,False,False,,33009.6,40539.2,,31558.73,28.65,0,0,31587.38,0,0,0,0,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Maintenance Mechanic-Welding,False,False,,66892.8,82139.2,,355.41,0,52.13,1135.98,1543.52,92.84,25.33,0,2561.16,2679.33,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Maintenance Mechanic-Welding,False,False,,66892.8,82139.2,,86596.72,59.24,0,0,86655.96,23272.67,0,0,18000.09,41272.76,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Maintenance Mechanic-Welding,False,False,,66892.8,82139.2,,4098.6,0,0,0,4098.6,1135.06,0,0,2.44,1137.5,2% @ 62,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Management Spec,False,False,,22880,520000,,26945,0,0,0,26945,0,0,0,0,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Management Spec,False,False,,22880,520000,,535.84,0,0,0,535.84,0,0,0,0,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Management Spec,False,False,,22880,520000,,6531.4,0,0,0,6531.4,0,0,0,0,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Management Spec,False,False,,22880,520000,,111480.39,0,0,0,111480.39,0,0,0,0,0,2.7 % @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Management Spec,False,False,,22880,520000,,36738.87,0,0,0,36738.87,0,0,0,0,0,2.7 % @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Management Spec,False,False,,22880,520000,,936,0,0,0,936,0,0,0,0,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Management Spec,False,False,,22880,520000,,5495,0,0,0,5495,0,0,0,0,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Management Spec,False,False,,22880,520000,,10325.2,0,0,0,10325.2,0,0,0,0,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Management Spec,False,False,,22880,520000,,3200,0,0,0,3200,0,0,0,0,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Management Spec,False,False,,22880,520000,,13365,0,0,0,13365,0,0,0,0,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Management Spec,False,False,,20800,520000,,29175,0,0,0,29175,0,0,0,0,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Manager Customer Service,False,False,,101004.8,151507.2,,133744,0,8444,0,142188,35954.18,0,0,26634.42,62588.6,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,"Manager, Utilities Credit & Collection",False,False,,101004.8,151507.2,,135050.4,0,7477.6,390,142918,36305.39,0,0,22774.23,59079.62,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Marketing Eng,False,False,,89024,109304,,56754.01,0,3363.2,30,60147.21,15254.77,0,0,14196.44,29451.21,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Marketing Eng,False,False,,89024,109304,,56754,0,1103.55,3557.94,61415.49,15254.87,0,0,847.41,16102.28,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Meter Reader,False,False,,49732.8,61068.8,,64474.72,1126.21,234.88,3407.94,69243.75,17323.57,40.23,0,11243.61,28607.41,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Meter Reader,False,False,,49732.8,61068.8,,65202.45,1165.78,14.68,0,66382.91,17521.26,40.23,0,24827.58,42389.07,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Meter Reader,False,False,,49732.8,61068.8,,64960.03,70.68,0,3407.94,68438.65,17468.59,40.23,0,11243.61,28752.43,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Meter Reader,False,False,,49732.8,61068.8,,62390,737.67,8011.76,0,71139.43,16761.32,0,0,9516.15,26277.47,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Meter Reader,False,False,,49732.8,61068.8,,63520.27,396.41,234.88,0,64151.56,17073.31,40.23,0,9516.15,26629.69,2% @ 60,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Meter Reader,False,False,,49732.8,61068.8,,52587.66,735.39,113.57,0,53436.62,14142.59,0,0,18809.55,32952.14,2% @ 62,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Meter Reader-Lead,False,False,,53206.4,65332.8,,67845.64,918.84,0,0,68764.48,18236.12,40.23,0,18649.71,36926.06,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Metering Technician,False,False,,81473.6,100027.2,,103874.44,3793.35,0,0,107667.79,27920.29,0,0,9516.15,37436.44,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Metering Technician,False,False,,81473.6,100027.2,,88200.43,3601.07,0,210,92011.5,23825.75,0,0,19444.17,43269.92,2% @ 60,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Metering Technician,False,False,,81473.6,100027.2,,76348,3449.85,0,0,79797.85,20690.59,0,0,13933,34623.59,2% @ 62,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Metering Technician Lead,False,False,,87172.8,107036.8,,112688.31,0,0,0,112688.31,29876.76,40.23,0,19727.55,49644.54,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Mgr. Communications,False,False,,95097.6,142625.6,,118850.4,0,6732.07,3497.94,129080.41,32001.37,0,0,10767.33,42768.7,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Mgr. Electric Oprns,False,False,,123177.6,184766.4,,163092.82,0,2880.12,0,165972.94,43844,0,0,21891.33,65735.33,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Mgr. Util Mkt Svcs,False,False,,101004.8,151507.2,,116201.6,3720,5237.66,0,125159.26,31313.06,0,0,17715.21,49028.27,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Mgr. Util Oprns Wgw,False,False,,123011.2,184516.8,,160039,0,17506,0,177545,43000.08,0,0,26634.42,69634.5,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Mgr. Util Telecomm,False,False,,111217.6,166816,,130248,0,7035.07,0,137283.07,35020.73,0,0,17261.64,52282.37,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Overhead Underground Troubleman,False,False,,90792,111467.2,,115754.41,40854.48,41761.08,0,198369.97,31113.42,0,0,24827.58,55941,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Overhead Underground Troubleman,False,False,,90792,111467.2,,36804.09,1007.76,4086.77,0,41898.62,9613.98,0,0,8275.86,17889.84,2% @ 62,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Overhead Underground Troubleman,False,False,,90792,111467.2,,46087.4,6741.3,0,0,52828.7,12763.47,0,0,8278.3,21041.77,2% @ 62,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Power Engr,False,False,,95056,116688,,53723.22,0,2718.3,0,56441.52,14033.61,0,0,4581.85,18615.46,2% @ 60,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Power Engr,False,False,,95056,116688,,91675.2,0,0,3407.94,95083.14,24643.83,0,0,10175.71,34819.54,2% @ 62,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Power Engr,False,False,,95056,116688,,92703.55,0,0,0,92703.55,25043.78,0,0,19041.88,44085.66,2% @ 62,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Principal Business Analyst - U,False,False,,109241.6,163841.6,,137572,0,10102.25,0,147674.25,37023.38,0,0,24258.15,61281.53,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Print Shop Assistant - H,False,False,,41038.4,50377.6,,23729.86,0,0,0,23729.86,0,0,0,0,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Program Assistant I,False,False,,54267.2,66622.4,,69184.82,0,0,0,69184.82,18595.96,0,0,8942.32,27538.28,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Program Assistant I,False,False,,54267.2,66622.4,,34592.64,3122.95,0,0,37715.59,9298.16,0,0,2747.52,12045.68,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Program Assistant I,False,False,,54267.2,66622.4,,56354.44,0,0,883.54,57237.98,15147.51,0,0,6908.06,22055.57,2% @ 62,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Project Engineer,False,False,,95804.8,117644.8,,123929.86,0,0,0,123929.86,33318.13,0,0,18809.55,52127.68,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Project Engineer,False,False,,95804.8,117644.8,,107827.2,0,399.36,0,108226.56,28982.74,40.23,0,24827.58,53850.55,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Project Engineer,False,False,,95804.8,117644.8,,71500.04,0,0,0,71500.04,19225.34,38.74,0,24827.58,44091.66,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Project Engineer,False,False,,95804.8,117644.8,,120713.47,0,0,100,120813.47,32421.91,0,0,24827.58,57249.49,2.7% @ 55,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Project Engineer,False,False,,95804.8,117644.8,,98573.63,111.54,0,0,98685.17,26486.1,0,0,24827.58,51313.68,2% @ 60,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Project Engineer,False,False,,95804.8,117644.8,,55840,0,535.6,2019.52,58395.12,14760.05,0,0,1309.38,16069.43,2% @ 62,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Project Specialist - H,False,False,,45344,55681.6,,11850.3,0,0,1800,13650.3,0,0,0,0,0,2 % @ 62,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Project Specialist - H,False,False,,45344,55681.6,,1513.35,0,0,0,1513.35,0,0,0,0,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
2015,City,,Palo Alto,UTL,Project Specialist - H,False,False,,45344,55681.6,,32667.33,0,0,0,32667.33,0,0,0,0,0,,www.cityofpaloalto.org/gov/depts/hrd/default.asp,68207,06/28/2016,Santa Clara,
